""	"CO01"	"CO02"	"CO03"	"CO04"	"CO05"	"CO06"	"CO07"	"CO08"	"CO09"	"CO10"	"CO11"	"CO12"	"CO13"	"CO14"	"CO15"	"CO16"	"CO17"	"CO18"	"CO19"	"CO20"	"CO21"	"CO22"	"CO23"	"CO24"	"CO25"	"CO26"	"CO27"	"CO28"	"CO29"	"CO30"	"CO31"	"CO32"	"CO33"	"CO34"	"CO35"	"CO36"	"CO37"	"CO38"	"CO39"	"CO40"	"CO41"	"CO42"	"CO43"	"CO44"	"CO45"	"CO46"	"CO47"	"CO48"	"CO49"	"CO50"	"CO51"	"CO52"	"CO53"	"CO54"	"CO55"	"CO56"	"CO57"	"CO58"	"CO59"	"CO60"	"CO61"	"CO62"	"GR01"	"GR02"	"GR03"	"GR04"	"GR05"	"GR06"	"GR07"	"GR08"	"GR09"	"GR10"	"GR11"	"GR12"	"GR13"	"GR14"	"GR15"	"GR16"	"GR17"	"GR18"	"GR19"	"GR20"	"GR21"	"GR22"	"GR23"	"GR24"	"GR25"	"GR26"	"GR27"	"GR28"	"GR29"	"GR30"	"GR31"	"GR32"	"GR33"	"GR34"	"GR35"	"GR36"	"GS01"	"GS02"	"GS03"	"GS04"	"GS05"	"GS06"	"GS07"	"GS08"	"GS09"	"GS10"	"GS11"	"GS12"	"GS13"	"GS14"	"GS15"	"GS16"	"GS17"	"GS18"	"GS19"	"GS20"	"GS21"	"GS22"	"GS23"	"GS24"	"GS25"	"GS26"	"GS27"	"GS28"	"GS29"	"GS30"	"GS31"	"GS32"	"GS33"	"GS34"	"GS35"	"GS36"	"GS37"	"GS38"	"GS39"	"GS40"	"GS41"	"GS42"	"GS43"	"GS44"	"GS45"	"GS46"	"GS47"	"GS48"	"GS49"	"GS50"	"GS51"	"GS52"	"GS53"	"GS54"	"GS55"	"GS56"	"GS57"	"GS58"	"GS59"	"GS60"	"GS61"	"GS62"	"GS63"	"GS64"
"GS47"	44.3274941225852	59.6500749551848	34.8716131318703	34.8388137164272	38.6112491706443	46.3908908700854	39.7132653355168	37.34303490604	45.4370807880435	45.2109094986275	44.8919076800974	47.8170561179234	40.4596269338188	38.156020765784	40.7648147078296	47.8096634095103	41.1548562026471	38.7745905844069	37.2462727639521	39.2521977080178	44.6041291398794	34.5546529518187	49.6816690546574	50.489463234938	34.7319325184566	42.6778045806375	36.8254875183532	48.3250464525679	37.7481184997437	36.1943116460285	41.4316203820385	41.7706783196025	34.3628499754719	39.361682807991	55.7252569353438	45.4544393023583	51.3868039425057	36.7598939202993	47.8465821747627	35.7954166267154	50.5634496747481	49.7033590034203	43.6688603265649	33.6211432205905	31.3373306874644	33.1888712981277	41.9708928546618	39.9144510753301	39.645530658355	38.8780151486685	38.8057606880482	38.8444332962402	40.3173432043707	46.935211597333	44.9976386775087	45.8936360766261	41.6232716350911	47.3617154134321	36.4579385249703	37.1156608766851	39.8657944763931	46.6962700373944	49.2585953507523	54.4631528087644	42.3607558980769	59.2611357424931	57.6164035459407	38.3436621482702	40.1518632455748	43.3565969398784	43.5742065552137	45.5515852443493	50.2477225089694	53.4527449245838	53.7027622752873	55.0903014423715	53.5194098432894	42.7886197904352	43.8369993055996	50.0035008677429	45.0219616292689	51.0251077416635	51.7573776235604	50.7513554295934	53.4138103319312	52.8384493676297	41.4808222920675	42.1854334483791	47.8152321781455	44.3702169512022	43.5864032653407	40.5421357783301	56.0542758995453	48.2373209745069	46.8212750810481	68.0971319297338	48.113643860243	39.7629652681453	36.358724237052	38.8086413262092	41.2665659277289	40.6954188239317	42.7122518785337	43.0370640346275	42.3099626547947	45.2229209808979	46.7092079448716	38.3269376045697	35.500574370258	35.855274311338	50.1560033925563	48.942822181114	34.3088915493053	34.7537213851847	36.9435456255824	53.269444974301	42.469384935718	37.5169026063373	39.337952251772	36.6909504784393	36.3207233247982	42.4639198381213	36.8129435217987	35.9502114992208	36.9403592742446	42.0315614596045	43.9867083074155	42.5015298607818	66.9473762830821	39.7497313389563	58.4617409033658	35.6133447947105	40.5934190406297	38.6234040371259	37.6492028531385	39.2498948602667	38.840117833332	38.669486172754	39.4250669415078	36.8565797142378	34.9877061976968	38.9259268550255	37.0237686483019	15.0655917606314	0	36.8256457373546	42.1804049615543	46.0896423292277	39.0537958116402	39.2302623732695	48.6032169629882	46.0895086924066	46.983203527324	46.6095648402466	43.9889648460779	43.0956477349505	35.0643106286677	42.9847690004823	43.0794307903346	44.903992125766	45.4244249109753	43.4133297353953
"GS48"	31.9889303321622	62.6835991407807	32.5310825163543	33.3493965772054	32.797305983592	33.7127308319332	33.4329661074773	30.56783776826	35.9506322101542	36.3003364589372	36.6034347354418	45.9909471215737	25.9401628171758	37.7511242001315	29.4545426904726	47.3078074155411	33.1715484205082	37.8206896047907	31.7671510562282	28.42011313983	48.3802828624747	25.3192747842943	51.6314940861878	51.585437623275	33.5911426921361	30.5267955209432	29.1932146605365	35.6120718298731	24.5257244645177	31.5359644449947	32.4356521144124	46.179437197335	33.2352059334835	41.3526974977357	56.9194283200575	48.8544591659718	51.2270751052189	30.9713800678506	39.8691358890834	28.3911314396532	41.6199160902018	37.7531268249906	41.7020214371686	33.283621160725	33.0847020502393	29.3949569120656	45.4834731835791	39.7342188302573	37.7998976309113	37.9578331337002	40.0058002806229	37.3478349818058	28.3888475085172	40.7419801607609	36.6178080684083	45.604512399973	29.5769176655723	39.3022243685909	30.5239841601508	31.6244387942123	33.9920426101394	41.9952275890185	47.8626707404663	50.0517135938357	41.6846570144804	57.4375207977107	55.8648903685865	29.2337748766025	36.0266750672456	40.2765117184049	47.0655664920217	47.0953575007989	40.7553481299246	44.4766593190342	52.0650361704753	53.8756805642404	49.7702695498568	41.4956729284975	42.4903762271705	49.6684489556311	43.4080160732123	45.3606898933958	41.2749781980871	41.008084587981	44.2617422257437	45.9744061980021	34.9770360483601	38.8917609156409	40.9725422984783	42.0556079551093	40.975965823591	35.3711282186651	52.437370631441	39.5629539354246	38.7809016774521	66.2825175952363	38.5795813471845	32.0762851322969	30.1194619969125	32.019551328546	40.1286927701812	30.7893350890606	35.2210628744956	41.9161681832346	31.7120651747868	45.3925530686223	47.4176222288252	42.8306272100266	36.3965488310134	38.9501008125559	54.9146930120838	54.0578101616196	34.8962282090421	34.035010303768	26.2529964085495	53.7336190133063	41.4733606286055	37.5051292027576	38.6622933029348	36.9557146266989	24.1441163218509	30.7764729059744	36.2786726211678	35.9805609939926	26.6431579996697	33.0862777740669	33.3585706922202	32.843035346524	65.5549467701486	29.5790645309429	58.3723748932297	27.855298143964	40.2441289781938	30.9586994497043	29.4198355421241	34.4731815386247	33.8145105486725	34.6093723913762	27.5633761178282	36.088894193287	36.0499125204458	38.9188311333649	35.4535216271021	35.0390796245907	36.8256457373546	0	43.7134534799074	39.7589481963858	38.0013433113474	42.1854106658339	51.3958981809331	53.6122236095319	53.6585632842607	46.9909747193928	34.775002057545	46.0059513437849	33.7127672845687	45.2243062743969	40.3178371072553	45.1983678215694	35.0443471007884	36.7028685865728
"GS49"	46.5342557943096	54.6507473641817	45.6337346336812	45.7717926301736	47.2894103605821	49.5712758986371	41.8332293841568	49.1344197208812	50.0317038876026	45.9360865859659	47.0970143148754	44.4286827948047	47.454219602646	50.0377483281545	48.841518384842	41.6918394387693	47.285070630048	37.5799497009868	47.1531529682632	45.2988881450056	44.6555907405452	41.7345410604021	48.8121176621651	49.53777108545	42.7899721961431	46.9342910776209	43.6450220911471	52.2240531252104	43.2598506987894	45.2549146961961	47.3167952855416	43.8851468120383	41.2710278923819	46.7828474002267	49.8678443816931	43.6917659718427	45.7697572384367	41.5445592038816	49.5945517101242	43.4776229166885	54.9623641332061	53.0080749739491	41.0799929451778	47.7709236392653	43.7467785914474	44.371394823182	49.7362723488094	45.2595017564875	40.913243333026	42.0318039222639	39.0572743969141	48.2666060365544	42.117493122381	48.677045023697	49.85084035266	43.3332318104243	47.1314309502229	52.5008790638912	48.2698508089876	45.5802801563744	46.7052058584809	43.1758772708544	56.0845178532386	57.1809633898562	50.1722116311758	54.5236890969656	52.3470530796656	45.516717892445	45.3971828077834	50.7412158679774	47.9820901025297	48.0038326155007	52.4291596396663	55.02614359497	60.1169645392886	61.2783302952147	58.8934742463061	39.7129006549663	42.8404436875943	48.8567964895533	41.8169268262019	51.0867104398118	53.1638856604271	52.496644994373	55.1574427734901	55.8003257610066	44.9921029451635	46.5351554026794	47.3266063891223	51.3126727725419	50.7341552748796	44.0978896295386	61.8759763304114	46.6338893954948	46.6067240322206	69.1800738620745	52.4281738448388	48.2369736025333	41.7233881088022	42.7362664972656	48.7511030564367	43.7086321348819	44.2037595364073	47.5819003922021	44.1776326626154	43.9408190700235	44.407058399708	42.7733201472848	42.98273385766	41.2533998801492	55.992579188061	55.7898366125889	44.361490018614	44.3118842952235	42.5468831134505	50.0670872613158	40.8158308114268	35.9434034605838	36.749000402238	47.4654504709964	45.5895371484293	48.8931326498198	43.4589276915713	43.2532100085551	45.5005659515517	45.4299853288357	44.3413996757384	43.6715079792961	60.452408585029	45.4440169901436	60.4105311877536	41.764993446931	44.3789615853753	44.843755821298	43.7531177433555	43.9233354514079	44.3959710602071	45.5696582135046	42.8266769638598	42.8715952365079	42.7603162821611	41.0633569220239	40.61454257256	41.6053409686483	42.1804049615543	43.7134534799074	0	54.3720577186077	38.7406797980524	42.3876353697554	48.2539882451023	47.624328214899	48.1684874839432	44.3833893471905	50.7728586107488	46.71675999402	47.4301933197203	40.9554750445362	40.2805476046223	41.5189119759797	49.9548093333036	46.5704087810607
"GS50"	39.3338176927827	72.8172140867249	44.5221781060201	44.538213684501	43.9908199968672	39.3890333718507	45.3623849956254	32.039090880567	33.0834383139502	44.6670316317232	40.4597614176242	57.2779083786626	35.404811308643	46.5344784205979	32.4276855867338	60.3056507271871	38.4343694492384	53.3573760890514	35.4419780109935	36.2204682864659	54.8561909294953	38.5702441498235	65.5577476316825	65.6410511590963	48.1494826063463	37.750703216053	34.7740662159336	39.0517288722464	38.2843654450123	36.0056914203945	29.9413967823653	56.7240021395809	45.5146611568776	48.7513015848224	68.1587282794027	61.0487804648829	64.2747857803253	40.2410943082074	48.7173008834923	42.1466076439703	43.210083303499	36.4564824622089	52.166780623268	42.6649372489992	42.9490555095031	42.2383262964705	51.1642522671631	44.9353890987344	48.9267132862035	47.7321663769181	52.6550194000601	39.5698516421446	43.8561755857436	35.3268952412221	40.2104513377743	58.6074017508804	36.662567481515	30.2060582153368	37.5251104894901	42.0736775748847	40.8472835113776	53.7900888204669	43.2620667321868	47.0518635890029	39.0082913082648	67.3254764343495	66.0964766734156	35.3001727426003	41.6005736122281	37.5664841183569	57.1880142201627	58.3812967390609	43.2086207803483	43.3483378148569	45.0894628044004	45.4654276402499	43.8449727384067	52.7138350328493	51.7738942304768	55.0940823440625	51.5575095953889	51.2845953619042	38.3671229331951	39.0210271728541	47.3960589710022	45.1355511911784	36.6895421660187	38.4320946618327	46.9245941921187	38.7628881360498	37.743802908179	39.5256506077417	43.2174853988205	52.0544364916268	49.6357181034535	54.7804575335104	38.4503898662698	33.7382686517445	40.5819814580235	45.1695561386389	37.857072696591	41.7555168000623	48.9743081066822	41.3954136985123	43.0153137464553	55.3532729832848	56.470707993031	55.3134569136549	49.1558236278673	50.2396756263372	55.18173399169	55.1927397611072	43.8748958322573	43.1900963790578	39.4190112031601	64.3932432044299	56.2448462293232	50.99147621342	52.7473297342633	49.4992553473124	32.5664719889014	35.0779871887626	48.011395535046	47.8455956607405	35.9127965942976	44.9944743336918	48.5952751958913	47.3189422229461	76.2532080172261	39.4803055178516	52.8349029480028	42.5281767365937	50.2469253181534	40.3663162914623	39.9154662580726	42.9541152491548	42.9305217155658	45.2929620913575	37.8292188635642	46.7152303008859	46.1614189509217	50.6969882511412	48.6814565238534	44.9714738160511	46.0896423292277	39.7589481963858	54.3720577186077	0	51.2206399524913	53.2782400782803	62.4672041575415	62.3861277565246	62.1972401589764	56.3314761985173	36.3221878280557	56.9462126533212	42.9481934932711	55.4637584670614	52.0398969979034	54.216581995179	32.4958891665485	35.73528343983
"GS51"	46.215944617698	54.2562656904865	39.5837395633355	41.4093498011724	42.8752698400195	47.2464294906223	40.902607941682	43.8982430869826	48.1523847376806	49.0447396532027	47.6825482765937	42.009737140491	43.0106737228414	44.4684452820762	43.9132841255367	40.7095505264865	45.5388627953222	35.1490855487617	42.3794092371339	41.5280309224268	41.0784093416952	37.112066602433	44.0910059784222	44.4773697301831	39.1558984349096	44.2901501459815	37.9266430664214	49.6593654130657	39.5844459118946	41.4610174717048	43.5713724353645	39.1275148912749	37.8442964725121	46.0141708810606	46.0737406305791	40.1986308880279	43.4721329347948	39.3800820595274	45.5661687817973	37.0436590940312	50.5146783032793	50.0485959901094	32.3581704041208	40.7586370767559	36.8691970045397	39.3073476443546	48.8919563004712	39.3007424557472	38.4039530179289	36.2526372977925	35.0336526273556	43.6691979270801	41.4372085378424	49.9051304748964	47.9755721309004	40.473853579134	45.3928804465413	49.2125267684618	43.0759116479654	40.3878551256491	45.919677500655	37.1773076875273	55.2096394155579	57.8794604405249	46.0096575168761	53.5984321254126	51.9348724026135	42.1702860480602	41.6844416014025	45.8930292537961	42.4980329864922	43.0523551377187	52.6170629289453	55.7965678848815	54.5054023399501	56.1604589891803	53.6057739589663	36.2328027525943	40.000150358116	46.8910634063529	39.2480628775081	49.5552558258345	53.4243859000307	52.7562788753309	54.7770399468557	55.7592772925286	43.1809580743972	44.2504759260613	48.6978467172189	46.8421300586417	46.1286719340307	41.9860379902134	57.7397421422921	43.4756577294712	42.5851676096281	69.8342819622624	50.6091733234205	44.1270976694948	37.6583490335463	36.9598722305653	44.7278103837893	41.2753728842893	41.7704703973135	45.9449324776409	42.4639688979766	42.2644598318105	42.370881414193	41.6547544803591	40.5533375677694	37.7808406712644	52.9582110523814	51.7762000709702	40.2487466779634	39.9874213409712	38.8332266196512	49.0885513632438	37.597003858797	34.0262296737074	35.872736038609	41.744655084701	40.5892563034279	45.7655062695964	37.0364711892046	36.5538386210162	41.6194708478424	44.6198629408219	41.8194809227323	40.7734650139903	59.7151547784834	40.5940220280517	62.0202554425798	38.0516088050655	40.4992969906504	41.3499772927765	39.9193946590994	44.7667020310976	44.7493287013536	41.8159804811315	38.4040850079432	40.2477668834276	40.0260477516033	37.7211405103998	37.2492140470217	37.9185512704058	39.0537958116402	38.0013433113474	38.7406797980524	51.2206399524913	0	39.0637298849406	45.5949598272466	44.1488529192153	44.5193143502967	40.0479133501978	47.5842390560715	43.2744561256203	42.7376159192035	39.7539652061786	39.2079643771882	36.4968933508603	48.4325336422511	45.1193465055237
"GS52"	49.0541001714415	56.5967681127108	35.5391507826625	38.1615526753212	41.5727429976815	50.3184293531466	44.3914713590678	46.99664742562	50.4274568966038	48.4719246662373	48.0569444580106	47.9181821189332	45.457897038766	37.4044254305574	48.1211104124677	40.1462740341054	46.8758491713502	37.0421533177886	39.2121437716898	46.9600842174179	42.0780634889784	40.3760665134864	44.1080875635362	44.5849640307241	35.9629726165266	49.4759477903826	40.9408234754162	52.2154083080202	42.8222303249758	42.8787074385285	48.7820763120715	37.7285170663292	34.8546767477403	43.1010291814376	51.6503759039134	44.2433295730482	49.4481708063423	43.2218904588215	53.6236854641239	37.5467553230554	51.1848057248509	54.1269240607285	43.3519044685694	37.1228086241376	37.0966813045296	36.6766696298043	45.1986872656045	44.5129663363864	43.1189737178102	36.4843475953059	36.7799441269006	44.0841361338315	43.9705560631883	53.0348650005192	50.053364282174	43.9941249562655	48.3952464797635	54.1941866607063	44.6819401567915	42.8581052269888	43.2500070776025	42.6493917359075	54.7134198820796	60.6956574723721	47.1437950917814	54.7895965285907	52.9315849744787	44.1266952063096	42.5065189096813	50.0866936943485	46.482127232685	48.4710239863181	54.5059978470219	57.4582568029784	59.0276533136157	59.9037734423738	60.3464792141226	39.1620788929486	41.3293695750729	46.8553544792317	41.5274055636989	58.2223081158578	57.4766794103129	57.0899516153112	59.165901521042	60.2354167155749	48.5630887462726	49.5908898001119	52.1999210284479	49.4456960456422	48.3632270510879	44.1929292287116	62.5939349389965	46.1357659222533	46.0097427257472	72.7196763903586	51.6344176514755	46.5626164549812	40.8681724843916	39.9959965599044	46.3608766903982	41.7443294528611	47.3969219535775	50.6260587981573	43.1544805213374	45.4152705376098	46.4077321544779	36.0421002482557	35.0507395929311	34.266497700008	58.2425093138733	56.6635514542553	38.2194737571862	38.6733648388048	43.0228412340928	49.3865337725191	40.1914745285657	35.6200979685345	36.8074826950968	39.5894218648521	42.3324275827114	49.1131172920357	41.4036575587742	40.6188854507605	42.9568257241654	47.4401755904987	43.188848007171	42.070994517797	65.3167603382724	47.7195040039412	63.3215527293509	38.4093574223322	40.4873657441268	42.2927720909023	41.9734823407825	47.0274599381363	46.6485974094932	43.1645119773886	46.4808218261169	36.1139575951461	35.5193591830384	38.0521161731382	38.2148088102105	37.5981151445857	39.2302623732695	42.1854106658339	42.3876353697554	53.2782400782803	39.0637298849406	0	29.5804027488198	46.9027813240558	49.0682581527049	48.7262577633818	48.7784534039807	38.3076725968015	38.6857582313442	44.3613241406943	40.1600529662737	44.3302182703395	50.0367368569757	48.9293910614055
"GS53"	58.4657676458274	54.4196682052691	44.3483164212151	48.3688958788635	52.3552923398033	59.8120984522076	53.6414835364201	56.5776021459618	59.9738049803753	58.2893113983147	58.1279703814579	51.144523057013	55.5826701605277	48.2097905729447	57.7974490961961	41.363988243743	56.7344626881254	44.1244279808536	49.9308577551681	56.5090542419155	44.5098508093041	50.6078383236576	43.0659030098418	44.8910993634839	45.7230235524712	59.0898584475629	51.0500546399505	61.7741197851048	52.3564036025372	53.3565444439325	58.1944582007721	42.2224930002178	44.9932095508226	53.2001294859691	51.6849257457602	47.1587348489728	51.8727244680352	52.8501274813351	61.864218460893	46.9199955226884	58.6092217572504	63.2010508694557	48.8760600851109	48.6566114420832	47.2469681292024	47.4787938417318	54.6036639013621	52.5505451851685	52.0189747188368	42.4908162954458	44.9854325461402	51.9227474590558	53.7155597693394	61.6732793060041	59.8148876963913	45.9328384382632	58.3038068963378	62.826398279283	55.5532677497826	53.6972365057769	53.7538496528602	44.8920712822236	62.7306776281569	68.6221405663577	54.9465687722235	55.3653389600853	53.6556057708694	54.295346537225	52.3498690809405	59.4319734275865	52.1130703687026	54.2036946812601	63.3695291399425	66.0738423683022	65.5099697217194	65.9728500146305	67.7542703684743	47.1282810289935	49.6306282092367	52.1599233936396	48.6949187914468	64.6807567658303	66.2274944924601	65.8674591304006	67.6755942744207	68.4835239629956	57.5450984965411	58.2914247904095	59.1530565675068	57.3807649680761	56.6543075479014	54.0821585867116	69.2329754569495	54.6704646559201	54.6942072013746	79.1369799196211	61.0610306678022	56.096306521164	50.1411864690689	47.7664275488814	54.4741772325795	52.1811501242172	55.736988724976	58.83208163464	53.399419321916	52.4347915532068	52.0208941651809	44.4874170106297	46.5383990402033	43.9720122390322	65.108205213881	63.3117008360976	48.6963646826109	49.3986043509476	51.9942433790131	48.4773067254272	48.0362976819535	45.4092189587686	45.4845839699348	50.8345151147157	52.7614358251184	58.9628858720574	51.0506587307618	50.6012135889188	53.2354027864185	57.2000735429004	51.5638309325666	50.4522157103074	63.0210713192156	56.1438167091006	70.8365935586508	47.8584545613686	48.3833906676908	53.1710624595062	52.5987531657861	56.9462909860734	56.2587874420363	53.6978650857887	54.602712374146	48.1165684304577	47.4758318185718	43.4648311061778	46.1133653897354	46.7887857660376	48.6032169629882	51.3958981809331	48.2539882451023	62.4672041575415	45.5949598272466	29.5804027488198	0	50.2846710009205	53.292621609711	51.2103092952565	59.072751325972	45.5392272187522	49.2348038288077	50.7211304650815	45.5300114702015	48.1266328364624	59.7507882294043	57.9890501587423
"GS54"	60.2485179510023	53.2048429150516	49.0953882173736	52.5667889898215	54.7140396244789	61.7493543214313	54.873635853207	55.621638231843	60.7152518524884	60.8437583737337	59.8034983332675	51.8437334494115	57.3289393453326	53.1698930092373	57.9962180365407	48.359771373167	58.0799605288253	44.0661165286361	53.2611667489424	55.5299718552985	46.9231000665084	51.9439076668985	43.2963178441845	44.0178397270686	47.3828140466508	58.8212943488861	52.2467876861205	63.4517600647575	53.5662293951597	52.7009561553216	56.8902716675716	44.2393448281616	48.2910648671057	53.0958428820507	49.5815394975165	43.7146760976603	47.930450076166	52.7658076091014	59.4295581414989	51.8781857165159	64.2131450881008	64.3988382567074	47.0619078148304	50.7514130800202	49.5103478899553	50.123244599156	54.3002164325792	52.6041492042215	50.5371115711248	44.8677537056132	43.6596417943511	54.2790668615128	54.2214979242248	59.5953564765393	60.3323569230443	46.2782398816419	60.047855742873	62.9108578521869	55.127959298683	54.1265661437673	55.6804262835649	48.4542121920149	61.5613881085081	64.9303852021193	56.7280131882147	59.9937117734741	57.4371669304963	54.7377304499446	54.3412240325523	54.4704255068436	49.9534855652546	50.7695746826411	65.0934232675573	67.567662773215	61.5283549604756	62.5075336212142	60.7858229372275	47.6832768086406	50.4884532805814	56.5869704982108	51.1040231707668	55.7838605372413	64.7501640395988	63.5534094375129	66.0173720737882	64.8691573884794	56.2790353585742	55.097178246784	57.2128249694968	56.7977460152931	56.4128876805689	54.0968283965408	65.6894568726527	56.1088416817554	56.9096859422193	71.7512211899576	63.3126317284893	57.2808944447216	49.3937203707255	51.1574832911521	55.9609511099157	54.1288695165434	53.4834257845736	55.0524901922034	55.2390143415645	45.9814994906713	44.7410264085999	48.4565468506248	50.22490722119	43.850095714405	51.0316944122287	49.0976254773007	50.630062000864	51.0112223614643	52.730741617869	55.0081947225635	45.0984223200022	46.0628811129401	46.6337158275549	51.1608171748245	54.421382658685	58.3473547814576	47.6259970711719	46.9780462056044	56.0611199046252	56.5846474450458	55.5710544290579	54.6029501320954	63.848775890875	53.6654351775128	66.462765837107	50.8210770705667	48.8459282203766	55.4669071027081	54.4821010616879	54.891755941902	54.6693676425025	54.2673830689334	52.8342447305247	49.2454216527997	48.29763672539	48.7842800970664	47.4055053079219	46.8349154406327	46.0895086924066	53.6122236095319	47.624328214899	62.3861277565246	44.1488529192153	46.9027813240558	50.2846710009205	0	17.9149620245894	47.7008980095587	59.7696502660418	48.3709304018881	51.9862853108727	45.5563915876382	50.6110979497616	46.0759703831759	61.9489276362342	55.6163883794008
"GS55"	59.8572351631258	55.5014625984498	51.1256983348741	54.1905886142354	55.4229466938113	61.3956107173238	54.6695378771375	55.7848168869542	60.4499849299489	60.7138738182532	59.8329679109451	52.9697034171343	57.1757534339551	55.1131516119535	57.7678246543444	50.220557824174	57.9550795176691	45.4198761908103	54.2834447822821	55.2228333460391	47.9656324504136	51.8369168116981	46.0488745178797	46.8642706177198	48.4981039338571	58.3002205788282	52.2653702731574	63.4414213430517	53.3466708721738	53.0256387097155	56.4503258352292	46.1031830247227	49.8061428689177	53.2671385942877	50.616079416913	44.6065057498242	48.579837393146	52.6768337433226	58.7586520440542	52.5615498118447	64.4037391365879	64.3826114320879	47.7352911136748	51.9823706386424	50.6208074193386	51.1285731677192	54.9658992911791	53.2167343358465	50.8131608514152	46.3005624951717	44.8851824690527	55.0744003136165	54.0685643645011	59.3421392261393	60.0131525583576	47.6815407438279	59.8363634203695	63.06835882383	55.3677933764772	54.3686352442442	56.1290210831799	50.0802041447971	60.9778985707704	63.6637172967467	57.5689536974161	61.0298615759871	58.458041298395	54.4974000676137	54.4549970650477	53.4807255169479	49.8862130268245	50.4832666232904	64.8104610052692	67.3596745564785	61.1767379801691	62.191570425245	59.0555579256405	48.1677167503784	50.8367751917589	56.6447996764636	50.9164342901726	54.455646846466	64.1459607853915	62.7941195327645	65.0129563061732	63.6605233248665	55.6585119237935	53.7210441357526	57.3170368201125	56.9944794881264	56.5985454456111	54.1366455514419	65.0455589907534	57.0862945470604	57.5210285445272	70.5908932126887	63.4694379926634	58.0596007982535	49.7273811036409	51.7359771949765	56.7358444896905	54.6194378705853	53.8575034414896	54.358300163845	55.6269756349725	44.8379956337161	43.8207725125278	49.7243947482146	50.8404812934376	46.4668251296973	47.4535270456594	45.9817278986833	51.445144357379	51.6120106337563	52.7100916428463	56.9094209890108	45.6114341183035	46.9963991435666	47.4251013410702	52.0908033446632	54.8038872809962	58.0293221161835	47.6930678177682	47.0504527092123	56.184762129875	56.5720191177523	56.1404396432661	55.3811592862532	64.921682102483	52.7114766221903	65.2171457047311	51.5489254808446	50.4214906630815	55.7465951414085	54.7387015603755	54.6494978902435	54.1842886627739	54.5641346964745	52.5013442685371	50.0476524573366	49.2754084089746	50.2024244208886	48.0310372442243	48.0424092264327	46.983203527324	53.6585632842607	48.1684874839432	62.1972401589764	44.5193143502967	49.0682581527049	53.292621609711	17.9149620245894	0	48.5668899394034	59.951116035977	50.7310321292215	53.546478942059	46.0731371255357	51.647147956777	46.3772677159104	61.9490779092238	55.0772968408922
"GS56"	54.5002238914708	53.0476762581729	49.0039118883685	49.8175905702463	54.4363836868824	56.7945178153118	50.7502339887868	51.4056070259805	57.0130121837096	57.5368486238982	57.6619646840604	45.3564492927763	51.7718114581824	52.3500320501705	52.1062575093416	44.6949564083069	55.3252993960869	42.8299785491604	51.7886126831551	50.4660768718279	41.8855524003298	48.675238892791	48.284557428225	49.5756848827838	47.4876956556185	52.9263590617105	47.5601700180097	58.8439301376074	48.6677376321389	50.0018203763946	50.5174511946547	44.34843817044	47.1663388168289	53.1407304030774	48.9635385836676	44.963841824972	48.6864030243188	48.3942071026435	53.454952173771	48.0439945130055	58.1715437898054	58.5620792529183	43.0074155703973	51.1161153875683	46.0821445423258	49.910832151145	55.3660920022264	48.3040531011306	47.7806867272808	39.8804289524622	44.2314146098823	48.3532575523028	51.8570463563493	54.520266584025	56.7646451046916	45.2955240875188	54.6941160640852	54.6856623564979	52.431571672955	52.5757702022912	55.4906329136922	42.4845347000654	59.2113082118506	62.5906950321573	53.6198690524895	59.315485105161	57.717523194563	50.5464236237444	52.2107099199584	53.0111581810201	51.7892133373166	52.8008568977387	60.5440451437458	62.8119500716705	59.3164100874881	60.5168693929375	58.4920729179975	47.2651840527002	49.8265395636171	52.0852856131688	46.5373514632905	53.037628542383	60.3111917597889	59.4790222841866	62.2957772914733	61.9306457028326	50.5011807005817	49.6556945771189	54.2991455937987	54.8846964385202	54.3488149839971	51.5784160055345	60.2039100550833	53.6112476199133	52.4928502822415	69.1702286952122	59.0518452104193	53.7223831305076	46.6804024929441	48.1782211171962	52.7481455060287	51.9516324144564	50.1985910223914	51.5552537364407	53.2653939905331	49.2107226738919	48.4018367914323	49.9667194936566	52.1405842172532	46.0826523018957	58.1583022623842	56.5437796334682	52.0706584013183	52.0259239981678	46.6177492655614	47.1007801370964	47.5641774166422	44.401805680901	45.9158434585131	52.7261406145311	49.6777377493055	55.0188965259294	49.3752828111621	49.1336891511072	51.7704298505706	54.0773485893034	52.2027887596036	50.7545624997891	51.4312013412285	48.7110642323698	65.873638939477	47.7788489975679	46.4090748221172	53.5579087199495	51.8804079387302	53.3317225842082	52.2568737706871	53.8716165186971	45.4537965230505	51.8979276798902	50.9179099448472	40.7834268986187	46.0297697076413	46.2987308060495	46.6095648402466	46.9909747193928	44.3833893471905	56.3314761985173	40.0479133501978	48.7262577633818	51.2103092952565	47.7008980095587	48.5668899394034	0	57.2738460962715	49.9021040886089	51.5861765614026	45.2359419370909	43.2727624828416	40.0026961962506	57.1326413038578	50.0439426346861
